"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ABHD13","OK",6.99448997339603e-07,4.82516159442364,0.023965336132261,"ABHD13",9.80891225878973e-07
"ABHD14A","OK",7.72953415888861e-131,24.3097551318899,0.121899087386234,"ABHD14A",3.25724649868487e-130
"ABHD14A-ACY1","OK",0.476402462016397,0.0591847902433361,9.72727456735075e-06,"ABHD14A-ACY1",0.499984614180664
"ABHD14B","OK",3.64622593602697e-10,6.15960955092588,0.0306637950128807,"ABHD14B",5.61768382031925e-10
"ABHD15","OK",6.87622940404563e-26,10.4560107068574,0.0521976416362699,"ABHD15",1.40413397775364e-25
"ABHD16A","OK",5.48711528834799e-46,14.1873404894381,0.0710607454659102,"ABHD16A",1.39169311900577e-45
"ABHD16B","OK",0.0168507876776853,2.12362425908191,0.0103086027183491,"ABHD16B",0.0197425079691862
"ABHD2","OK",0,60.7538382917728,0.305311252646451,"ABHD2",0
"ABHD3","OK",3.93364988706535e-16,8.056246353877,0.0402109240820065,"ABHD3",6.90137066168356e-16
"ABHD4","OK",5.86201200295003e-214,31.1969368273834,0.156528584758987,"ABHD4",3.26328688697557e-213
"ABHD5","OK",2.59244006390355e-21,9.40536728725262,0.0469962924039945,"ABHD5",4.94525557175978e-21
"ABHD6","OK",6.54243638567113e-138,24.96959104283,0.125192777231389,"ABHD6",2.82199977928167e-137
"ABHD8","OK",1.49670654305839e-23,9.93292563258911,0.049600831420365,"ABHD8",2.95154083088528e-23
"ABI1","OK",2.03547756098601e-91,20.2432865757246,0.10154174490461,"ABI1",7.06839008861914e-91
"ABI2","OK",3.23417974705772e-113,22.5823065039436,0.113276763875177,"ABI2",1.25296571071475e-112
"ABI3","OK",0,57.0419915245304,0.28652613009239,"ABI3",0
"ABI3BP","OK",2.32696460445785e-136,24.8263789850893,0.123781029368655,"ABI3BP",9.99471502357877e-136
"ABL1","OK",6.94437249604535e-15,7.69737720474924,0.0384001140169831,"ABL1",1.19026544582217e-14
"ABL2","OK",0,98.4082831271214,0.494759832564682,"ABL2",0
"ABLIM1","OK",0,76.618568167468,0.384945877705307,"ABLIM1",0
"ABLIM2","OK",3.82567332437736e-09,5.77596458683085,0.0284393808528501,"ABLIM2",5.75193340173929e-09
"ABLIM3","OK",1.01155664530069e-64,16.9470628985901,0.0847797020291608,"ABLIM3",3.00514082383344e-64
"ABR","OK",1.73818642967974e-82,19.2032509542902,0.0963055999445381,"ABR",5.77609992540311e-82
"ABRA","OK",0.125375616295102,1.14852661425286,0.00502883635275486,"ABRA",0.138697680557996
"ABT1","OK",4.85832974646638e-15,7.74291029941116,0.0386289929179518,"ABT1",8.35002989885076e-15
"ABTB1","OK",7.5179502475883e-05,3.79047576265306,0.0187516426388022,"ABTB1",9.81123538362429e-05
"ABTB2","OK",2.1656850754893e-37,12.7243367598034,0.0633789970712103,"ABTB2",5.06155448316239e-37
"ACAA1","OK",4.493011281497e-85,19.5102394525442,0.0978428943492264,"ACAA1",1.51125186318149e-84
"ACAA2","OK",4.52176177360018e-84,19.3918443264703,0.0972414898977014,"ACAA2",1.51124480623013e-83
"ACACB","OK",7.35492437942745e-105,21.715294141519,0.108638713269227,"ACACB",2.73487631126324e-104
"ACAD10","OK",0.000438258590908116,3.32742773993136,0.0164152800910775,"ACAD10",0.000555127548483613
"ACAD11","OK",2.69327366997363e-06,4.54914049156462,0.0225336949418453,"ACAD11",3.70863214952902e-06
"ACAD8","OK",8.92429229441831e-39,12.971084972073,0.0649119750266091,"ACAD8",2.11581612449058e-38
"ACAD9","OK",6.6984146284069e-42,13.5113897745984,0.0676537290829703,"ACAD9",1.63793790951118e-41
"ACADL","OK",9.1242144421426e-30,11.2710005537011,0.0555990784493819,"ACADL",1.9613146371143e-29
"ACADM","OK",1.48836394293383e-179,28.5479703833582,0.143269915456814,"ACADM",7.4684222134951e-179
"ACADS","OK",1.2595956312537e-07,5.15626884801132,0.025591318612062,"ACADS",1.81231736888786e-07
"ACADSB","OK",2.11518893405421e-15,7.84790697927625,0.0390954558573799,"ACADSB",3.66166504499305e-15
"ACADVL","OK",3.31921595611508e-167,27.5352958990917,0.138233284260108,"ACADVL",1.59477112462148e-166
"ACAN","OK",6.8820899603715e-58,15.9953683447159,0.0791239122494126,"ACAN",1.93877285163891e-57
"ACAP1","OK",1.86543036248878e-39,13.0905116636433,0.0653658295787504,"ACAP1",4.46097849792991e-39
"ACAP2","OK",8.31947723839683e-07,4.79047187623954,0.0238127172783079,"ACAP2",1.16389765334492e-06
"ACAP3","OK",9.79785452499811e-278,35.5905797925722,0.178562573510922,"ACAP3",6.46690171181776e-277
"ACAT1","OK",7.44751211694906e-30,11.2888634399821,0.0564850938912991,"ACAT1",1.60385980426242e-29
"ACAT2","OK",0,39.3788314769628,0.197711217488313,"ACAT2",0
"ACBD3","OK",2.8537832709801e-16,8.09540174873045,0.0404275952379082,"ACBD3",5.01761721211198e-16
"ACBD4","OK",0.00141127518308613,2.98643044721512,0.0146522627390346,"ACBD4",0.00174897585860351
"ACBD5","OK",1.70645557719636e-09,5.91039366183453,0.0294161326165143,"ACBD5",2.58596706965922e-09
"ACBD7","OK",0,49.0692031008197,0.244083729881153,"ACBD7",0
"ACCS","OK",4.8223076961603e-07,4.89875430448355,0.0242972716632755,"ACCS",6.79252908447908e-07
"ACD","OK",5.45235601924349e-42,13.5265325714773,0.0676919024447326,"ACD",1.33404527515164e-41
"ACE","OK",1.10479248900996e-105,21.8022353617908,0.107765254502512,"ACE",4.12504840599615e-105
"ACE2","OK",0.564673652149834,-0.162829480809334,-0.00103047465596784,"ACE2",0.586463903428737
"ACER2","OK",0.78204580020046,-0.779121069870213,-0.00400449341936613,"ACER2",0.785519200830553
"ACER3","OK",3.2676099878648e-38,12.8712310091825,0.0644342625199597,"ACER3",7.70550230737185e-38
"ACHE","OK",0,63.4753244466677,0.318692584715215,"ACHE",0
"ACIN1","OK",2.25355946235657e-43,13.7588381536449,0.0689169120744801,"ACIN1",5.58264243504518e-43
"ACLY","OK",2.09589467216453e-58,16.0692422633264,0.0805309921641507,"ACLY",5.91976633943714e-58
"ACMSD","OK",0.726365540805812,-0.601857617173792,-0.00318473246258496,"ACMSD",0.733209974641438
"SDHAF3","OK",3.4639592455136e-159,26.8573177781085,0.134691813859416,"SDHAF3",1.61893365082371e-158
"ACO1","OK",1.12285768310535e-59,16.24966956637,0.0813666413181179,"ACO1",3.20033111395142e-59
"ACO2","OK",3.25721441684432e-49,14.6992846121018,0.073628972870597,"ACO2",8.49410992144075e-49
"ACOT1","OK",2.28885621169323e-43,13.757714434563,0.0687084926822355,"ACOT1",5.66921899832688e-43
"ACOT11","OK",7.85853952279205e-46,14.1621240400077,0.0704340693098754,"ACOT11",1.99098489263456e-45
"ACOT12","OK",0.673510715047659,-0.449628173574228,-0.00236079603897537,"ACOT12",0.686066623279389
"ACOT13","OK",5.93189629465202e-50,14.8141744187481,0.0741818575405417,"ACOT13",1.55864236510923e-49
"ACOT2","OK",8.65402230063027e-37,12.6156695124468,0.0631109682715375,"ACOT2",2.01075121462846e-36
"ACOT4","OK",5.43986139853853e-07,4.87502036998463,0.0237761942461139,"ACOT4",7.65246333930047e-07
"ACOT6","OK",0.0551970215519912,1.59642452991314,0.00750137892794572,"ACOT6",0.0626060951470516
"ACOT7","OK",6.29282357192363e-198,29.9917145291106,0.150377796346999,"ACOT7",3.33983201504669e-197
"ACOT8","OK",1.96478289992748e-30,11.4054022648942,0.0569942425277382,"ACOT8",4.2622648493897e-30
"ACOT9","OK",1.84188896704021e-98,21.0273885252657,0.105455180570966,"ACOT9",6.63381509628749e-98
"ACOX1","OK",2.34355286544563e-24,10.1161023451569,0.0505587172233975,"ACOX1",4.6650453921823e-24
"ACOX2","OK",1.86796148123806e-59,16.2184351527758,0.0808477031536446,"ACOX2",5.31098599598381e-59
"ACOX3","OK",0.000107664160179882,3.70031934960556,0.0182824283602776,"ACOX3",0.000139666628442401
"ACOXL","OK",0.10714076022851,1.24187815673652,0.00529663697832334,"ACOXL",0.119197389915334
"ACP1","OK",2.98371153482394e-84,19.413214634948,0.0973558846483303,"ACP1",9.99049453455444e-84
"ACP2","OK",2.62322047597553e-24,10.105058200046,0.0504869642679273,"ACP2",5.21600915988638e-24
"ACP5","OK",2.97014013383049e-180,28.6043001499915,0.142708534114408,"ACP5",1.49591066499109e-179
"ACP6","OK",4.39952442337263e-61,16.4470935854664,0.082208981421378,"ACP6",1.2676952076761e-60
"PXYLP1","OK",2.19231944225806e-265,34.7830762075149,0.174491719597067,"PXYLP1",1.40100225581978e-264
"ACPP","OK",7.57269017886602e-26,10.4468619254317,0.0518608675532925,"ACPP",1.5451894007829e-25
"ACP4","OK",0.135191893533126,1.10217916723087,0.00505384496839984,"ACP4",0.149333803839623
"ACRBP","OK",0.0364894963090938,1.79296204881095,0.00866923950276122,"ACRBP",0.0418804869529128
"GCNA","OK",0.0870636725881932,1.35906073061698,0.00651302943078826,"GCNA",0.0974737197987864
"ACRV1","OK",0.737279847657722,-0.634981769985281,-0.00331701217808193,"ACRV1",0.743167497796873
"ACSBG1","OK",0,98.1787210305891,0.491284838784803,"ACSBG1",0
"ACSBG2","OK",0.101344684276901,1.27392677432493,0.00596715034617367,"ACSBG2",0.112934265951326
"ACSF2","OK",7.92248333689774e-05,3.77743841787275,0.0186723674191678,"ACSF2",0.000103300605521065
"ACSF3","OK",8.78539635758663e-07,4.77952717020046,0.023707603432846,"ACSF3",1.22834113764883e-06
"ACSL1","OK",0,125.959826635692,0.633341592536535,"ACSL1",0
"ACSL3","OK",1.59081964870119e-87,19.7966495606903,0.0992945082057015,"ACSL3",5.42477829105791e-87
"ACSL4","OK",8.44983356692304e-164,27.2493851956103,0.136741997289024,"ACSL4",4.01484213510966e-163
"ACSL5","OK",4.3472873739534e-82,19.1555833040465,0.0958611396795295,"ACSL5",1.44051445482465e-81
"ACSL6","OK",0,67.0574391652485,0.336176973835477,"ACSL6",0
"ACSM3","OK",0.712189782277217,-0.559793298153922,-0.00290335791276552,"ACSM3",0.72032959965339
"ACSM4","OK",0.526283875927651,-0.0659316427087046,-0.000592938865345175,"ACSM4",0.549396098969737
"ACSM5","OK",1.18980714361689e-26,10.6210142390519,0.0529792616866782,"ACSM5",2.45764679938016e-26
"ACSS1","OK",4.82748306716631e-112,22.4625219530015,0.112530128994637,"ACSS1",1.86005458548673e-111
"ACSS2","OK",0.00285722684528309,2.76373151908696,0.0135925174504145,"ACSS2",0.00348809602052366
"ACSS3","OK",9.66448872554403e-259,34.3407909714988,0.172102877941766,"ACSS3",6.05257191992437e-258
"ACTA1","OK",0.654289051257105,-0.396926180490847,-0.00211923206312009,"ACTA1",0.669207827991171
"ACTA2","OK",6.21319287874786e-70,17.638710745159,0.0880068331421955,"ACTA2",1.91282699271415e-69
"ACTB","OK",0,58.0095434831735,0.290330082651432,"ACTB",0
"ACTC1","OK",3.30785315645383e-20,9.13376579035431,0.044878088174704,"ACTC1",6.19670650558418e-20
"ACTG1","OK",5.20189495289133e-92,20.310407379775,0.10180136888994,"ACTG1",1.81104245281013e-91
"ACTG2","OK",1.44659530551394e-16,8.17769746597938,0.0350667201212004,"ACTG2",2.55614881819679e-16
"ACTL10","OK",0.0716474995249054,1.46363026330526,0.00677214255002785,"ACTL10",0.0806197459228153
"ACTL6A","OK",4.7062056815893e-82,19.1514527083052,0.0959587099615491,"ACTL6A",1.55881096650363e-81
"ACTL6B","OK",7.74881945019441e-199,30.0613908289458,0.148823624639219,"ACTL6B",4.12333421919985e-198
"ACTL7A","OK",0.735735233195603,-0.630252288446858,-0.00329463197038402,"ACTL7A",0.741794229233685
"ACTN1","OK",0,78.6230406104075,0.395103886232748,"ACTN1",0
"ACTN2","OK",6.67662716379755e-204,30.4464369884617,0.152610942914478,"ACTN2",3.61301163536442e-203
"ACTN3","OK",0.60959359132849,-0.278259950513424,-0.00158943115655592,"ACTN3",0.629144479153312
"ACTN4","OK",4.51917516612824e-184,28.9096185300344,0.145088271339964,"ACTN4",2.31038396326738e-183
"ACTR10","OK",2.75035126087857e-112,22.4875047799165,0.112793860332694,"ACTR10",1.06072879158896e-111
"ACTR1A","OK",6.80724180750784e-25,10.2364467942928,0.0511969436027647,"ACTR1A",1.36893069472212e-24
"ACTR1B","OK",2.32867843615352e-13,7.23493979820348,0.036084881717416,"ACTR1B",3.85736225593975e-13
"ACTR2","OK",0,43.2750616692792,0.217397039156124,"ACTR2",0
"ACTR3","OK",4.04842335827467e-95,20.6590336477112,0.103631261252564,"ACTR3",1.43243106351122e-94
"ACTR3B","OK",8.8881860983205e-58,15.9794300839857,0.0799089901235615,"ACTR3B",2.49872814639076e-57
"ACTR3C","OK",0.0552482473210311,1.5959655068318,0.00760559101689828,"ACTR3C",0.0626554681103461
"ACTR5","OK",0.000965374444047055,3.10068296698141,0.0152618826931228,"ACTR5",0.00120472042247227
"ACTR6","OK",1.49247405093839e-49,14.7520419504425,0.0738422874742042,"ACTR6",3.9045557473377e-49
"ACTR8","OK",3.61049230236667e-06,4.48706855070093,0.0222429745640637,"ACTR8",4.94987338211977e-06
"ACVR1","OK",4.36387715692237e-05,3.92348405823115,0.0194031975048495,"ACVR1",5.75453609865297e-05
"ACVR1B","OK",0.327461883005071,0.446932543335397,0.0019591771035107,"ACVR1B",0.349918745305918
"ACVR1C","OK",1.02311401766437e-05,4.25978590956557,0.0204560599617218,"ACVR1C",1.38045786788439e-05
"ACVR2A","OK",1.92752890108496e-31,11.6057031308986,0.0580077698569626,"ACVR2A",4.23848117439114e-31
"ACVR2B","OK",0.000523043456498103,3.27782914759121,0.016101473380118,"ACVR2B",0.000660159414166236
"ACVRL1","OK",7.42323509877386e-124,23.6403156951938,0.116553954412679,"ACVRL1",3.02635295726927e-123
"ACY1","OK",6.00419743733707e-25,10.2485887662558,0.0510507762779345,"ACY1",1.20818520603262e-24
"ACY3","OK",0,45.3376286915783,0.226943213733516,"ACY3",0
"ACYP1","OK",4.50353291984314e-99,21.0941173975555,0.105652935471835,"ACYP1",1.62632571598593e-98
"ACYP2","OK",2.50647804604775e-305,37.3317579440042,0.187409601044016,"ACYP2",1.74937771212154e-304
"ADA","OK",1.1098065403154e-119,23.2308921226888,0.116022517323078,"ADA",4.42265783063036e-119
"ADAL","OK",1.44572612413898e-15,7.89550364432658,0.0393206575711949,"ADAL",2.50994332864432e-15
"ADAM10","OK",3.81486800474021e-07,4.94460767898197,0.0245705678076472,"ADAM10",5.39542219414443e-07
"ADAM11","OK",2.47547424046368e-21,9.41022099437403,0.0461360159734247,"ADAM11",4.72268858318337e-21
"ADAM12","OK",7.02003370953642e-133,24.5020690733628,0.122577176417027,"ADAM12",2.98218650906292e-132
"ADAM15","OK",2.05673497918396e-64,16.9052827539751,0.0846744922549986,"ADAM15",6.09348902220751e-64
"ADAM17","OK",3.52439786093569e-158,26.7709204113014,0.134355879424901,"ADAM17",1.64011918747116e-157
"ADAM18","OK",0.000361425220890442,3.38076230527352,0.0148711572297195,"ADAM18",0.000459341778938423
"ADAM19","OK",0,39.0951965188779,0.195874091372041,"ADAM19",0
"ADAM20","OK",0.364972399077688,0.345198963206357,0.00137330805637,"ADAM20",0.387838254531227
"ADAM21","OK",0.159002071157667,0.99856772328304,0.00435163773500809,"ADAM21",0.174674856609114
"ADAM21P1","OK",0.278494585944953,0.587319463080671,0.00228539569185833,"ADAM21P1",0.29963838660907
"ADAM22","OK",5.07603360322947e-130,24.2323424122993,0.121435038030487,"ADAM22",2.12694429133776e-129
"ADAM23","OK",3.68603249720648e-116,22.8798698805368,0.114333902982545,"ADAM23",1.44660561947489e-115
"ADAM28","OK",0,112.721262052594,0.566722885867168,"ADAM28",0
"ADAM32","OK",1.61719169339158e-10,6.28710609959169,0.0309473842579199,"ADAM32",2.51386466286349e-10
"ADAM33","OK",4.58388707627595e-72,17.9140149182382,0.0891544822373253,"ADAM33",1.43206894211438e-71
"ADAM7","OK",3.22237353669658e-12,6.86945538078392,0.0319472512427897,"ADAM7",5.20431544316905e-12
"ADAM8","OK",0,81.6024345722395,0.409844593260604,"ADAM8",0
"ADAM9","OK",2.64492714663701e-167,27.5435308905418,0.138258602610527,"ADAM9",1.27267578985492e-166
"ADAMDEC1","OK",1.07971646855426e-16,8.21288113382454,0.0404489589683125,"ADAMDEC1",1.91264395751404e-16
"ADAMTS1","OK",6.51146582633711e-277,35.5373660435942,0.178063529160428,"ADAMTS1",4.28735131622512e-276
"ADAMTS10","OK",1.47093541481695e-09,5.93480938615858,0.0294742454410641,"ADAMTS10",2.23342422225516e-09
"ADAMTS12","OK",5.1231213355018e-16,8.02387277070474,0.0392776332268511,"ADAMTS12",8.96890492484419e-16
"ADAMTS13","OK",5.75286571766586e-11,6.44571418091356,0.0318959316607782,"ADAMTS13",9.04450250852111e-11
"ADAMTS14","OK",6.14113992565809e-42,13.5177823143155,0.0666561013104431,"ADAMTS14",1.50189518488271e-41
"ADAMTS15","OK",0.00012159547221545,3.6693258448675,0.0176485992373476,"ADAMTS15",0.00015731281376801
"ADAMTS16","OK",0.344251012745981,0.400888760241439,0.00163674670571907,"ADAMTS16",0.366968199053539
"ADAMTS17","OK",1.45116151725825e-19,8.97235838921453,0.044591809467159,"ADAMTS17",2.69494331495393e-19
"ADAMTS18","OK",8.10641880083515e-84,19.3617974989862,0.0959097951637514,"ADAMTS18",2.70707172547167e-83
"ADAMTS19","OK",0.181648016974434,0.90910247943475,0.00415707384223371,"ADAMTS19",0.198601669267086
"ADAMTS2","OK",6.68889556985194e-85,19.4898863230659,0.0972050549383798,"ADAMTS2",2.2470659493274e-84
"ADAMTS20","OK",3.44913601840855e-09,5.79338257953966,0.0240874032143369,"ADAMTS20",5.19107882315799e-09
"ADAMTS3","OK",1.84969663732527e-11,6.61564333795034,0.0322936041552705,"ADAMTS3",2.93782777463592e-11
"ADAMTS4","OK",0,72.7573440919862,0.364688447597206,"ADAMTS4",0
"ADAMTS5","OK",1.55689232529141e-17,8.44221555253272,0.0416073970386978,"ADAMTS5",2.79625829833665e-17
"ADAMTS6","OK",2.18135493258657e-43,13.7611924678986,0.0686418565969558,"ADAMTS6",5.4045956127978e-43
"ADAMTS7","OK",4.09350535368073e-35,12.3081582886195,0.060511485655695,"ADAMTS7",9.33667848073727e-35
"ADAMTS8","OK",5.43855061532702e-49,14.6645279269166,0.0710910008889826,"ADAMTS8",1.41644145344482e-48
"ADAMTS9","OK",0,51.3309869477519,0.257501605848397,"ADAMTS9",0
"ADAMTS9-AS2","OK",1.58049061688016e-43,13.784465715822,0.0684933595524432,"ADAMTS9-AS2",3.92243998089616e-43
"ADAMTSL1","OK",1.49725400378941e-52,15.2108885792343,0.0756825645656741,"ADAMTSL1",4.03638856683825e-52
"ADAMTSL2","OK",8.73474421168398e-219,31.5508252307873,0.157997417736912,"ADAMTSL2",4.92819958415974e-218
"ADAMTSL3","OK",7.31217769961082e-24,10.0040807404401,0.0487714350622414,"ADAMTSL3",1.44670947123649e-23
"ADAMTSL4","OK",1.64029818552198e-80,18.9656321426556,0.0949978201137342,"ADAMTSL4",5.3848740634787e-80
"ADAMTSL5","OK",0.0014731471475318,2.97328636347602,0.0140458267811216,"ADAMTSL5",0.0018237098002935
"ADAP1","OK",3.09762371577684e-64,16.8811253854907,0.0843835823090403,"ADAP1",9.16399109084199e-64
"ADAP2","OK",0,82.9550746115841,0.41694359666369,"ADAP2",0
"ADAR","OK",1.10533853973038e-64,16.9418484701165,0.0849411411988024,"ADAR",3.28255105643438e-64
"ADARB1","OK",9.42943369396219e-05,3.7338315203535,0.0184268620848588,"ADARB1",0.000122576615710352
"ADARB2","OK",0,44.7880619733645,0.224223942356719,"ADARB2",0
"ADARB2-AS1","OK",8.01944682984283e-42,13.4981331594447,0.0659477570166847,"ADARB2-AS1",1.9583181273295e-41
"ADAT1","OK",4.8217615244408e-05,3.89939026546179,0.0192953029332929,"ADAT1",6.33831782533863e-05
"ADAT2","OK",0.000173226916314324,3.57783364264958,0.0176622977058055,"ADAT2",0.000222958965958908
"ADAT3","OK",1.54274744077286e-07,5.1181485849928,0.0253202928353008,"ADAT3",2.21326489674929e-07
"AZIN2","OK",5.60296967120117e-05,3.86287709683943,0.0190902047888595,"AZIN2",7.34625615236079e-05
"ADCK1","OK",0.000258863652989842,3.47141287430235,0.0171296631912848,"ADCK1",0.000330749910674325
"ADCK2","OK",3.30419406081614e-31,11.5595111928547,0.0578056444677722,"ADCK2",7.24121021430271e-31
"COQ8A","OK",3.6872123075693e-91,20.2139865887462,0.101274336111715,"COQ8A",1.27932831886109e-90
"COQ8B","OK",3.26194605194845e-101,21.3259335640915,0.106828500184079,"COQ8B",1.19357904637925e-100
"ADCK5","OK",1.68573603968572e-06,4.64678562511925,0.0229786096115145,"ADCK5",2.33786218671344e-06
"ADCY1","OK",1.53929195092135e-251,33.8548562019701,0.169546310257378,"ADCY1",9.50124747416691e-251
"ADCY10","OK",0.0289004484159034,1.89720492706088,0.00908977509730351,"ADCY10",0.0333536041927957
"ADCY2","OK",0,56.3188509754447,0.282464149669926,"ADCY2",0
"ADCY3","OK",5.66477301053345e-60,16.2915634602069,0.0816054996130926,"ADCY3",1.61852077435543e-59
"ADCY4","OK",1.01702963116702e-41,13.4806144004019,0.0669890752374415,"ADCY4",2.47982831450922e-41
"ADCY5","OK",2.31945012676606e-55,15.628739360067,0.0777633373911905,"ADCY5",6.40563202410648e-55
"ADCY6","OK",4.05810419290928e-05,3.94094249318348,0.0194637485270564,"ADCY6",5.35652647317946e-05
"ADCY7","OK",2.11619299258425e-107,21.9825267427986,0.110200138172159,"ADCY7",7.96900335297162e-107
"ADCY8","OK",0,43.6042376288053,0.218610728924193,"ADCY8",0
"ADCY9","OK",6.24125825954857e-05,3.83645084648831,0.0189345023589673,"ADCY9",8.16210812306075e-05
"ADCYAP1R1","OK",0,78.2275264549287,0.392885655625827,"ADCYAP1R1",0
"ADD1","OK",2.69518189874407e-116,22.893523692403,0.114869774009879,"ADD1",1.05927219061669e-115
"ADD2","OK",1.31209061979261e-24,10.1727410272079,0.0505857700350919,"ADD2",2.6249872910779e-24
"ADD3","OK",0,57.1154864437882,0.286928020348268,"ADD3",0
"ADGB","OK",0.654644761436215,-0.397891077790836,-0.00208548550007322,"ADGB",0.669487542423432
"ADH4","OK",0.655690687241936,-0.400730401180121,-0.0021224602998843,"ADH4",0.670456537291863
"ADH5","OK",2.57084104727481e-136,24.8223705266342,0.124544866627731,"ADH5",1.10363840687518e-135
"ADH6","OK",0.251360270268826,0.670215317792808,0.00291260947664399,"ADH6",0.271574499421889
"ADHFE1","OK",1.34615831350307e-201,30.2718385359479,0.151838533884408,"ADHFE1",7.22938516450216e-201
"ADI1","OK",1.07700165571106e-86,19.7000516220442,0.0988019333945335,"ADI1",3.65655086737764e-86
"ADIPOQ","OK",0.476077772930152,0.0600001115343331,-0.000117412341570217,"ADIPOQ",0.499676058825685
"ADIPOR1","OK",9.46649470004369e-26,10.425665169068,0.0521598830471086,"ADIPOR1",1.92895674134416e-25
"ADIPOR2","OK",7.22700387399667e-10,6.05034041983221,0.0301213966363206,"ADIPOR2",1.10484747047496e-09
"ADK","OK",0.00742686647182253,2.43592575493923,0.0119604713031223,"ADK",0.00888745989275272
"ADM","OK",0,52.6219205185857,0.264306756598303,"ADM",0
"ADM2","OK",0.715053033609559,-0.568207715955733,-0.0028145675554672,"ADM2",0.722776618428484
"ADNP","OK",0.0144821278808331,2.18397267833608,0.010695677402533,"ADNP",0.0170347820764
"ADNP2","OK",0.00643688397745651,2.48724231439775,0.0122139424805014,"ADNP2",0.00772720302307021
"ADO","OK",1.24415215533823e-11,6.67405491803336,0.0332243632882727,"ADO",1.98476825172651e-11
"ADORA1","OK",0,50.1728238360931,0.251747875657323,"ADORA1",0
"ADORA2A","OK",4.81687402615811e-10,6.11536289284285,0.0302395967058068,"ADORA2A",7.39238075098328e-10
"ADORA2B","OK",0,54.8855027539354,0.274062044861786,"ADORA2B",0
"TMIGD3","OK",0,109.829387275045,0.552146913867694,"TMIGD3",0
"ADPGK","OK",9.84104182713304e-96,20.7272239603051,0.103955472080002,"ADPGK",3.49643648420701e-95
"ADPRH","OK",1.64756764173252e-38,12.924009309066,0.0645998780212615,"ADPRH",3.89592563321676e-38
"ADPRHL1","OK",0.27896748415028,0.5859115305563,0.00256727089835219,"ADPRHL1",0.300107528040368
"ADPRHL2","OK",9.61514737454379e-29,11.0617524994228,0.055318037657224,"ADPRHL2",2.04044630131235e-28
